count,deep,Source,Target,Weight
3729,898,10018984,10018984,0
3730,895,10018888,10018960,4
3731,896,10018888,10018936,3
3732,897,10018888,10018912,1
3733,898,10018912,10018912,0
3734,897,10018768,10018960,12
3735,898,10018768,10019392,39
3736,899,10019104,10019392,18
3737,900,10019104,10019104,0
3738,901,10019056,10019392,21
3739,902,10018792,10019392,37
3740,903,10018672,10019392,45
3741,904,10019392,10019392,0
3742,900,10018696,10018960,16
3743,901,10018720,10018960,15
3744,902,10018744,10018960,13
3745,903,10018960,10018960,0
3746,895,10019128,10044528,1587
3747,896,10019128,10019488,22
3748,897,10019128,10019368,15
3749,898,10019152,10019368,13
3750,899,10019152,10019248,6
3751,900,10019152,10019224,4
3752,901,10019200,10019224,1
3753,902,10019224,10019224,0
3754,901,10019248,10019248,0
3755,901,10019320,10019368,3
3756,902,10019368,10019368,0
3757,900,10019824,10019488,-21
3758,901,10019824,10019512,-20
3759,902,10020136,10019512,-39
3760,903,10019440,10019512,4
3761,904,10019896,10019512,-24
3762,905,10019512,10019512,0
3763,902,10019752,10019488,-17
3764,903,10019752,10019416,-21
3765,904,10019752,10019920,10
3766,905,10019776,10019920,9
3767,906,10019920,10019920,0
3768,905,10019800,10019416,-24
3769,906,10019872,10019416,-29
3770,907,10019872,10019464,-26
3771,908,10019872,10019872,0
3772,909,10019464,10019464,0
3773,909,10019416,10019416,0
3774,907,10019992,10019488,-32
3775,908,10020040,10019488,-35
3776,909,10019536,10019488,-3
3777,910,10019488,10019488,0
3778,905,10019560,10044528,1560
3779,906,10019560,10019728,10
3780,907,10019728,10019728,0
3781,907,10019584,10044528,1559
3782,908,10019608,10044528,1557
3783,909,10019608,10019704,6
3784,910,10019632,10019704,4
3785,911,10019656,10019704,3
3786,912,10019704,10019704,0
3787,910,10044744,10044528,-14
3788,911,10044528,10044528,0
3789,905,10044792,10049184,274
3790,906,10044792,10048488,231
3791,907,10044792,10044984,12
3792,908,10044624,10044984,22
3793,909,10045176,10044984,-12
3794,910,10045176,10044600,-36
3795,911,10045176,10044912,-17
3796,912,10045176,10045176,0
3797,913,10044696,10044912,13
3798,914,10044432,10044912,30
3799,915,10044552,10044912,22
3800,916,10045128,10044912,-14
3801,917,10044576,10044912,21
3802,918,10044912,10044912,0
3803,913,10044960,10044600,-23
3804,914,10044480,10044600,7
3805,915,10044600,10044600,0
3806,913,10044504,10044984,30
3807,914,10044504,10044936,27
3808,915,10045104,10044936,-11
3809,916,10044936,10044936,0
3810,911,10044648,10048488,240
3811,912,10044648,10046088,90
3812,913,10044648,10046208,97
3813,914,10044648,10045824,73
3814,915,10044648,10045392,46
3815,916,10044648,10045080,27
3816,917,10044648,10044648,0
3817,918,10044672,10045080,25
3818,919,10045080,10045080,0
3819,918,10044864,10045392,33
3820,919,10044864,10045464,37
3821,920,10045008,10045464,28
3822,921,10045008,10045152,9
3823,922,10045152,10045152,0
3824,922,10045272,10045464,12
3825,923,10045488,10045464,-2
3826,924,10045464,10045464,0
3827,921,10045440,10045392,-3
3828,922,10045920,10045392,-33
3829,923,10045632,10045392,-15
3830,924,10045392,10045392,0
3831,920,10045776,10045824,3
3832,921,10045776,10045800,1
3833,922,10045872,10045800,-5
3834,923,10045704,10045800,6
3835,924,10045800,10045800,0
3836,922,10045200,10045824,39
3837,923,10045824,10045824,0
3838,921,10045944,10046208,16
3839,922,10045944,10046016,4
3840,923,10045944,10045584,-23
3841,924,10045944,10045656,-18
3842,925,10045944,10045680,-17
3843,926,10045896,10045680,-14
3844,927,10045224,10045680,28
3845,928,10045752,10045680,-5
3846,929,10045296,10045680,24
3847,930,10045680,10045680,0
3848,926,10045344,10045656,19
3849,927,10045560,10045656,6
3850,928,10045728,10045656,-5
3851,929,10045368,10045656,18
3852,930,10045656,10045656,0
3853,926,10045584,10045584,0
3854,926,10046520,10046016,-32
3855,927,10046016,10046016,0
3856,926,10046376,10046208,-11
3857,927,10046376,10046448,4
3858,928,10046184,10046448,16
3859,929,10046232,10046448,13
3860,930,10046448,10046448,0
3861,928,10046400,10046208,-12
3862,929,10046208,10046208,0
3863,926,10046640,10046088,-35
3864,927,10046280,10046088,-12
3865,928,10046280,10046256,-2
3866,929,10046256,10046256,0
3867,929,10046424,10046088,-21
3868,930,10046592,10046088,-32
3869,931,10046568,10046088,-30
3870,932,10046088,10046088,0
3871,927,10046664,10048488,114
3872,928,10046664,10046544,-8
3873,929,10046664,10046328,-21
3874,930,10046328,10046328,0
3875,930,10046136,10046544,25
3876,931,10046136,10046160,1
3877,932,10046616,10046160,-29
3878,933,10046160,10046160,0
3879,932,10045968,10046544,36
3880,933,10046496,10046544,3
3881,934,10046544,10046544,0
3882,931,10046064,10048488,151
3883,932,10046064,10048224,135
3884,933,10046064,10048152,130
3885,934,10046064,10048176,132
3886,935,10046064,10047144,67
3887,936,10046064,10046064,0
3888,937,10047144,10047144,0
3889,937,10046952,10048176,76
3890,938,10046952,10047408,28
3891,939,10046808,10047408,37
3892,940,10046808,10047120,19
3893,941,10047432,10047120,-20
3894,942,10047048,10047120,4
3895,943,10047120,10047120,0
3896,941,10046976,10047408,27
3897,942,10047072,10047408,21
3898,943,10047072,10047072,0
3899,944,10046832,10047408,36
3900,945,10047000,10047408,25
3901,946,10047456,10047408,-3
3902,947,10047216,10047408,12
3903,948,10047240,10047408,10
3904,949,10046880,10047408,33
3905,950,10047408,10047408,0
3906,941,10046856,10048176,82
3907,942,10046856,10047552,43
3908,943,10047168,10047552,24
3909,944,10047168,10046784,-24
3910,945,10047480,10046784,-44
3911,946,10047192,10046784,-26
3912,947,10047264,10046784,-30
3913,948,10047312,10046784,-33
3914,949,10046784,10046784,0
3915,945,10047360,10047552,12
3916,946,10047384,10047552,10
3917,947,10046736,10047552,51
3918,948,10046736,10047504,48
3919,949,10046736,10046736,0
3920,950,10047504,10047504,0
3921,950,10048032,10047552,-30
3922,951,10047816,10047552,-17
3923,952,10047528,10047552,1
3924,953,10047552,10047552,0
3925,946,10047576,10048176,37
3926,947,10047888,10048176,18
3927,948,10048248,10048176,-5
3928,949,10048104,10048176,4
3929,950,10048176,10048176,0
3930,944,10047720,10048152,27
3931,945,10048128,10048152,1
3932,946,10048056,10048152,6
3933,947,10048152,10048152,0
3934,944,10047696,10048224,33
3935,945,10048200,10048224,1
3936,946,10048224,10048224,0
3937,944,10047624,10048488,54
3938,945,10047624,10047648,1
3939,946,10047648,10047648,0
3940,946,10047792,10048488,43
3941,947,10047792,10048344,34
3942,948,10047792,10047912,7
3943,949,10047792,10047792,0
3944,950,10047912,10047912,0
3945,950,10047960,10048344,24
3946,951,10048008,10048344,21
3947,952,10048008,10048944,58
3948,953,10047984,10048944,60
3949,954,10047984,10048536,34
3950,955,10048536,10048536,0
3951,955,10048608,10048944,21
3952,956,10048632,10048944,19
3953,957,10048944,10048944,0
3954,954,10048656,10048344,-20
3955,955,10048344,10048344,0
3956,952,10048320,10048488,10
3957,953,10048320,10048416,6
3958,954,10048272,10048416,9
3959,955,10048896,10048416,-30
3960,956,10048896,10048824,-5
3961,957,10048920,10048824,-6
3962,958,10049016,10048824,-12
3963,959,10048992,10048824,-11
3964,960,10048296,10048824,33
3965,961,10048824,10048824,0
3966,957,10048752,10048416,-21
3967,958,10048368,10048416,3
3968,959,10048416,10048416,0
3969,955,10048776,10048488,-18
3970,956,10048776,10048728,-3
3971,957,10048392,10048728,21
3972,958,10048728,10048728,0
3973,957,10048680,10048488,-12
3974,958,10048872,10048488,-24
3975,959,10048464,10048488,1
3976,960,10048488,10048488,0
3977,950,10048584,10049184,37
3978,951,10048584,10049496,57
3979,952,10048584,10049640,66
3980,953,10048584,10049760,73
3981,954,10048584,10049304,45
3982,955,10049256,10049304,3
3983,956,10049304,10049304,0
3984,955,10049112,10049760,40
3985,956,10049472,10049760,18
3986,957,10049280,10049760,30
3987,958,10049760,10049760,0
3988,955,10049352,10049640,18
3989,956,10049328,10049640,19
3990,957,10049424,10049640,13
3991,958,10049448,10049640,12
3992,959,10049664,10049640,-2
